country,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,area,PCA_component1,PCA_component2
Romania,43.875,23.418,305.1,1,1,2020-02-01,11:25,A,60,6.0NRT,287.2,6.2,D,1.0,1.031741809622815,3.2415414895378536
Romania,43.886,23.933,301.1,1,1,2020-02-01,11:25,A,44,6.0NRT,289,3.8,D,1.0,0.945859887952491,3.170459499476023
Bulgaria,43.695,22.857,303,1,1,2020-02-01,11:25,A,54,6.0NRT,290,3.7,D,1.0,0.9228521777131564,3.3240543561404907
Bulgaria,43.687,22.852,302.3,1,1,2020-02-01,11:25,A,52,6.0NRT,291.2,3.4,D,1.0,0.8895599191215684,3.3711587559404497
Bulgaria,43.688,22.865,308.5,1,1,2020-02-01,11:25,A,67,6.0NRT,290.5,7.3,D,1.0,0.9995900536751513,3.6175108757563685
Romania,44.036,25.333,301.3,1,1,2020-02-01,11:25,A,46,6.0NRT,290.9,3.5,D,1.0,0.9418802087793468,3.2908734423654935
Romania,44.061,25.588,302,1,1,2020-02-01,11:25,A,50,6.0NRT,291.3,3.8,D,1.0,0.9500405841459167,3.3471287233989413
Romania,43.933,25.457,302,1,1,2020-02-01,11:25,A,50,6.0NRT,290.5,3.6,D,1.0,0.9571260071649642,3.299330592011649
Romania,43.703,24.988,304.4,1,1,2020-02-01,11:25,A,55,6.0NRT,291.2,5.4,D,1.0,0.9657981148915481,3.4725330936704366
Romania,43.726,25.225,313.9,1,1,2020-02-01,11:25,A,64,6.0NRT,290.1,11.4,D,1.0,1.1398169994327558,3.847098091920176
Romania,43.759,25.749,303.7,1,1,2020-02-01,11:25,A,57,6.0NRT,292.2,4.1,D,1.0,0.9474145397716446,3.4931512858519653
Bulgaria,43.338,22.886,357.1,1,1,2020-02-01,11:25,A,99,6.0NRT,293.1,83.8,D,1.0,1.9383111683036978,6.51885537954078
Bulgaria,43.34,22.898,306.8,1,1,2020-02-01,11:25,A,64,6.0NRT,287.3,8.5,D,1.0,1.0339667420821719,3.3659303777748555
Bulgaria,43.561,24.365,304.1,1,1,2020-02-01,11:25,A,58,6.0NRT,291.7,4.6,D,1.0,0.9317935084231113,3.4931138722896398
Romania,43.659,25.688,300.8,1,1,2020-02-01,11:25,A,38,6.0NRT,290,3.6,D,1.0,0.9463319457777464,3.2298821017047756
Bulgaria,43.569,25.704,302.5,1,1,2020-02-01,11:25,A,53,6.0NRT,291.4,3.8,D,1.0,0.9386574327603395,3.3977060375638715
Bulgaria,43.332,25.173,311.5,1,1,2020-02-01,11:25,A,71,6.0NRT,291.1,9.4,D,1.0,1.0657359219271936,3.8137496063380163
Bulgaria,43.334,25.185,307.3,1,1,2020-02-01,11:25,A,65,6.0NRT,292.2,6.3,D,1.0,0.9773735448281937,3.6833594440407977
Algeria,36.794,4.399,304.5,1.1,1.1,2020-02-01,13:00,A,56,6.0NRT,287.6,7.4,D,1.2100000000000002,0.8750470375134001,3.4663965642036043
Algeria,34.886,0.161,305.8,1.1,1,2020-02-01,13:00,A,60,6.0NRT,293,4.6,D,1.1,0.27672414549783997,4.044418677844392
Algeria,34.783,-1.13,304.5,1.2,1.1,2020-02-01,13:00,A,57,6.0NRT,292.6,5.6,D,1.32,0.7135835094571112,3.8476055883483524
France,51.027,2.275,303.9,1.4,1.2,2020-02-01,13:05,A,38,6.0NRT,281.8,12.5,D,1.68,2.1802760268887798,2.2309772880487073
Italy,45.142,9.942,302.9,1.5,1.2,2020-02-01,20:50,T,52,6.0NRT,278.1,17,N,1.7999999999999998,2.261426436925446,2.1235115891840586
Germany,52.151,10.402,318.5,1.1,1,2020-02-01,20:55,T,97,6.0NRT,278.8,22.7,N,1.1,1.5602044428365547,2.861219066606947
Algeria,35.81,-0.256,300.1,1.6,1.2,2020-02-01,22:25,T,18,6.0NRT,284.8,12.3,N,1.92,1.6584762854698876,2.8094750719045596
Germany,51.491,6.742,304.2,1,1,2020-02-03,01:40,A,40,6.0NRT,275.4,9.7,N,1.0,1.2971448787532498,2.26115204817686
Sweden,58.362,12.381,305.3,1,1,2020-02-03,01:40,A,64,6.0NRT,270.9,12.4,N,1.0,1.761910871082822,1.7003691260294802
Germany,53.139,8.684,305.2,1,1,2020-02-03,01:40,A,63,6.0NRT,278.3,11.5,N,1.0,1.3591123254605386,2.4268460885202074
North Macedonia,41.183,22.568,304.4,1,1,2020-02-03,09:30,T,51,6.0NRT,276.5,8.5,D,1.0,1.1447247990923168,2.69614712498669
Greece,38.363,23.304,301.8,1.2,1.1,2020-02-03,09:30,T,49,6.0NRT,287.6,5.5,D,1.32,1.3830832534917734,3.254047434577993
Greece,38.361,23.317,307.7,1.2,1.1,2020-02-03,09:30,T,66,6.0NRT,288.2,9.8,D,1.32,1.4668030435908586,3.576784970771924
Bulgaria,43.818,23.742,418.1,1,1,2020-02-03,09:30,T,75,6.0NRT,289.2,402.6,D,1.0,4.5035994495351535,11.73817091624007
Bulgaria,43.087,24.393,300.7,1.1,1,2020-02-03,09:30,T,41,6.0NRT,273.6,7.8,D,1.1,1.3704490666317035,2.2204365909081543
Serbia,43.105,21.572,306.2,1,1,2020-02-03,09:30,T,63,6.0NRT,287.4,7.5,D,1.0,1.0055377331562607,3.3828101486403233
Bulgaria,43.816,23.755,308.6,1,1,2020-02-03,09:30,T,35,6.0NRT,277.9,8.7,D,1.0,1.2873305235914434,2.8351516825718135
Romania,44.288,25.624,319.7,1.2,1.1,2020-02-03,09:30,T,72,6.0NRT,283.2,20.2,D,1.32,2.019695477924946,3.5547847665172907
Romania,44.269,24.339,304.6,1.1,1,2020-02-03,09:30,T,59,6.0NRT,287.9,6.2,D,1.1,1.179924509643029,3.2445028292449374
Romania,43.835,25.819,322.8,1.2,1.1,2020-02-03,09:30,T,82,6.0NRT,289.5,26.4,D,1.32,1.9582651605146688,4.173173481247052
Romania,43.832,25.834,322.9,1.2,1.1,2020-02-03,09:30,T,82,6.0NRT,289.2,26.7,D,1.32,1.966940610886939,4.160599222710092
Romania,44.358,22.611,304.3,1,1,2020-02-03,09:30,T,59,6.0NRT,284.7,7,D,1.0,1.095204417411083,3.0617995253939174
Romania,44.356,22.624,330.3,1,1,2020-02-03,09:30,T,87,6.0NRT,285.4,31,D,1.0,1.5272855016984024,4.40345338404551
Romania,43.787,25.803,300.8,1.2,1.1,2020-02-03,09:30,T,42,6.0NRT,289.2,3.8,D,1.32,1.573049757630243,3.038218742226426
Romania,43.783,25.81,300.8,1.2,1.1,2020-02-03,09:30,T,41,6.0NRT,289.3,4.1,D,1.32,1.5727315350275168,3.0477073001905928
Bulgaria,43.597,25.926,322.5,1.2,1.1,2020-02-03,09:30,T,82,6.0NRT,289.7,27.3,D,1.32,1.948981570613129,4.193411232128837
Romania,43.717,25.21,300.3,1.1,1.1,2020-02-03,09:30,T,30,6.0NRT,286.9,4,D,1.2100000000000002,1.4808167491771467,2.9064784712589598
Romania,43.827,23.745,305.9,1,1,2020-02-03,09:30,T,50,6.0NRT,280.6,7.3,D,1.0,1.1958936135362435,2.88657416231607
Bulgaria,43.82,23.73,354.1,1,1,2020-02-03,09:30,T,74,6.0NRT,281.6,74.9,D,1.0,2.124491737489381,5.568202856358554
United Kingdom,56.098,-3.309,302.3,1.3,1.1,2020-02-03,11:05,T,51,6.0NRT,276.4,13.4,D,1.4300000000000002,1.8999731181650201,1.7510116769580621
France,44.19,-0.915,300.1,1,1,2020-02-03,11:10,T,26,6.0NRT,289.3,3.9,D,1.0,0.490223616341378,3.180022240887153
Bulgaria,43.136,24.347,305.1,1.1,1.1,2020-02-03,11:10,A,60,6.0NRT,289.3,7.5,D,1.2100000000000002,1.4655040637379195,3.300699553306365
Bulgaria,43.096,24.461,307.9,1.1,1.1,2020-02-03,11:10,A,66,6.0NRT,287.1,10.2,D,1.2100000000000002,1.5564566235163069,3.2993323680796904
Bulgaria,43.099,24.475,302.2,1.1,1.1,2020-02-03,11:10,A,51,6.0NRT,285.5,6,D,1.2100000000000002,1.495216412890634,2.920358755120999
Bulgaria,43.048,24.441,309.7,1.1,1.1,2020-02-03,11:10,A,69,6.0NRT,284.3,12.4,D,1.2100000000000002,1.6411581958542134,3.213412889143981
Bulgaria,43.051,24.454,300,1.1,1.1,2020-02-03,11:10,A,9,6.0NRT,283.7,5.2,D,1.2100000000000002,1.496115925615146,2.706815924863289
Bulgaria,43.242,26.621,300.1,1,1,2020-02-03,11:10,A,24,6.0NRT,277.7,5.7,D,1.0,1.1932986253419884,2.4443056880843637
Bulgaria,43.132,26.507,311.4,1,1,2020-02-03,11:10,A,54,6.0NRT,287,10.5,D,1.0,1.1743733446608458,3.568484955934027
Bulgaria,42.683,24.598,302.6,1.1,1.1,2020-02-03,11:10,A,52,6.0NRT,288.4,6,D,1.2100000000000002,1.4323615173120996,3.1460936190906628
Morocco,34.852,-6.085,318.6,1,1,2020-02-03,11:10,T,78,6.0NRT,293.8,14.9,D,1.0,0.2574525873406335,4.794512416482344
Morocco,35.295,-5.827,313.1,1,1,2020-02-03,11:10,T,72,6.0NRT,296,9.8,D,1.0,0.14214232185595654,4.6423289043031435
Morocco,35.296,-5.838,317,1,1,2020-02-03,11:10,T,76,6.0NRT,295.9,13,D,1.0,0.20852630744514844,4.826441613839493
Algeria,35.26,0.506,303.1,1.6,1.3,2020-02-03,11:10,T,35,6.0NRT,291.9,7.3,D,2.08,1.954096233912201,3.432336730031079
Algeria,35.817,-0.261,306.2,1.4,1.2,2020-02-03,11:10,T,0,6.0NRT,291.4,6.8,D,1.68,1.4200207214752856,3.6636850012554283
Spain,37.162,-4.401,304.2,1,1,2020-02-03,11:10,T,58,6.0NRT,290.6,5.5,D,1.0,0.20657733348952823,3.7906800101621045
Spain,36.949,-2.428,311.2,1.1,1,2020-02-03,11:10,T,71,6.0NRT,295.2,7.9,D,1.1,0.3636499984770145,4.376769047275148
Spain,43.304,-6.64,314.2,1.2,1.1,2020-02-03,11:10,T,74,6.0NRT,288.3,16.5,D,1.32,1.1956629485234134,3.6981550890469896
Spain,43.314,-6.639,342.4,1.2,1.1,2020-02-03,11:10,T,93,6.0NRT,292.6,62.6,D,1.32,1.703964553031716,5.569657095513178
Spain,43.315,-6.654,304.3,1.2,1.1,2020-02-03,11:10,T,23,6.0NRT,289.3,7,D,1.32,1.0053937248559248,3.266223827036395
Spain,43.314,-6.633,331.6,1.2,1.1,2020-02-03,11:10,T,87,6.0NRT,290.5,40,D,1.32,1.491876370006646,4.777393350310665
Spain,43.316,-6.647,334.4,1.2,1.1,2020-02-03,11:10,T,89,6.0NRT,291.7,45.6,D,1.32,1.5328909206526555,5.023150898562468
Spain,43.149,-4.312,303.7,1,1,2020-02-03,11:10,T,57,6.0NRT,289.3,5.2,D,1.0,0.44097195501224973,3.3955077808440417
Spain,43.143,-3.93,309.6,1,1,2020-02-03,11:10,T,69,6.0NRT,291.9,9.4,D,1.0,0.49287701445354415,3.847647624891911
Spain,43.145,-3.942,317.2,1,1,2020-02-03,11:10,T,77,6.0NRT,292.1,15.6,D,1.0,0.614734698553322,4.231882225741666
Spain,43.523,-5.723,307.6,1.1,1.1,2020-02-03,11:10,T,66,6.0NRT,291.8,8.4,D,1.2100000000000002,0.913020735404878,3.6006286593923598
Spain,43.524,-5.737,314.1,1.1,1.1,2020-02-03,11:10,T,74,6.0NRT,292.9,14.3,D,1.2100000000000002,1.0026977313199643,3.995505405314339
Spain,43.043,-1.177,304.9,1,1,2020-02-03,11:10,T,60,6.0NRT,284.6,8.3,D,1.0,0.6152402091896196,3.1671989820453694
France,43.177,-1.377,303.3,1,1,2020-02-03,11:10,T,51,6.0NRT,291.7,5.2,D,1.0,0.44566990031397613,3.5301987220568485
France,43.18,-1.39,304,1,1,2020-02-03,11:10,T,51,6.0NRT,292.4,5.8,D,1.0,0.44399954293920163,3.6102696019194105
France,42.559,2.569,328,1.5,1.2,2020-02-03,11:10,T,85,6.0NRT,286,48.5,D,1.7999999999999998,2.4229282973981427,4.2368280378021925
France,42.563,2.55,306.7,1.5,1.2,2020-02-03,11:10,T,64,6.0NRT,283.9,14.6,D,1.7999999999999998,2.0221917387844757,2.9062238583723436
France,43.978,-0.92,306.7,1,1,2020-02-03,11:10,T,64,6.0NRT,289.7,8.4,D,1.0,0.579451937475437,3.530537635147389
France,44.192,-0.928,302.1,1,1,2020-02-03,11:10,T,51,6.0NRT,289.6,5,D,1.0,0.5146458839471122,3.2923272991170736
France,43.444,4.893,300.4,1.9,1.3,2020-02-03,11:10,T,0,6.0NRT,278.6,10.7,D,2.4699999999999998,2.9194346322249265,1.9856897481910427
France,43.449,4.902,300,1.9,1.3,2020-02-03,11:10,T,10,6.0NRT,280.4,9.2,D,2.4699999999999998,2.8727760349826097,2.0726492694434135
France,44.616,-0.616,301.9,1,1,2020-02-03,11:10,T,50,6.0NRT,288.5,5.3,D,1.0,0.5556984005576735,3.194216991851577
Romania,44.646,22.842,310.6,1.2,1.1,2020-02-03,11:15,A,70,6.0NRT,279.5,14.5,D,1.32,1.8993492887364076,2.8479562322191514
Romania,44.624,23.632,319.7,1.2,1.1,2020-02-03,11:15,A,75,6.0NRT,287.8,20.6,D,1.32,1.8992589205645345,3.8224247293866322
Romania,45.062,26.84,337.2,1,1,2020-02-03,11:15,A,90,6.0NRT,280.6,39.5,D,1.0,1.8402973356468606,4.390139325461703
Romania,45.064,26.852,306.3,1,1,2020-02-03,11:15,A,63,6.0NRT,278.2,7.4,D,1.0,1.3380204518570373,2.6600928629153278
Romania,45.015,26.581,305.2,1,1,2020-02-03,11:15,A,61,6.0NRT,282.4,7.4,D,1.0,1.238140986201848,2.8918014399925047
Romania,44.431,23.969,308.2,1.1,1.1,2020-02-03,11:15,A,67,6.0NRT,288.3,9.8,D,1.2100000000000002,1.573771718892865,3.322100827648152
Romania,44.488,25.908,306.1,1,1,2020-02-03,11:15,A,63,6.0NRT,280.7,7.4,D,1.0,1.2499860522500033,2.844116718742193
Romania,44.359,25.625,307.8,1,1,2020-02-03,11:15,A,66,6.0NRT,283.7,9.2,D,1.0,1.2135418124843,3.1335696738484833
Romania,44.225,25.593,301,1,1,2020-02-03,11:15,A,44,6.0NRT,278.4,5.2,D,1.0,1.2043302492956252,2.4758968526710583
Romania,44.227,25.605,301.2,1,1,2020-02-03,11:15,A,45,6.0NRT,277.4,5.3,D,1.0,1.2265693515090477,2.419634610175457
Bulgaria,43.601,22.926,302.7,1.3,1.1,2020-02-03,11:15,A,49,6.0NRT,277.3,8.4,D,1.4300000000000002,1.8933971787785255,2.338300629193964
Bulgaria,43.688,23.405,316.7,1.2,1.1,2020-02-03,11:15,A,77,6.0NRT,289.2,19.3,D,1.32,1.7912160105768997,3.82310516876798
Romania,43.79,24.095,302,1.1,1.1,2020-02-03,11:15,A,50,6.0NRT,286.1,6.1,D,1.2100000000000002,1.499313950944485,2.9185714183616893
Romania,44.059,25.722,302.9,1,1,2020-02-03,11:15,A,54,6.0NRT,279.8,6.2,D,1.0,1.2026938141678483,2.6628539762164496
Romania,44.744,22.746,300.1,1.2,1.1,2020-02-03,11:15,A,29,6.0NRT,284.1,6.2,D,1.32,1.6414543119681246,2.6334943526104113
Romania,44.747,22.761,306.8,1.2,1.1,2020-02-03,11:15,A,64,6.0NRT,284.4,11.5,D,1.32,1.7461703212554252,2.9786792888693268
Romania,44.65,22.85,312.2,1.2,1.1,2020-02-03,11:15,A,70,6.0NRT,281.1,16.3,D,1.32,1.8984007312665598,3.03501998751054
Spain,43.043,-1.041,300.3,1.2,1.1,2020-02-03,12:50,A,23,6.0NRT,285.8,5.8,D,1.32,1.1000369954967177,2.843852422171072
Spain,43.048,-1.192,316.8,1.2,1.1,2020-02-03,12:50,A,77,6.0NRT,288.8,20,D,1.32,1.3175706950874169,3.8526675839059847
France,43.061,-1.403,303.7,1.3,1.1,2020-02-03,12:50,A,57,6.0NRT,291.4,7.5,D,1.4300000000000002,1.155714945396945,3.3324234059733993
Spain,43.135,-3.934,302.9,1.7,1.3,2020-02-03,12:50,A,54,6.0NRT,292,10.2,D,2.21,2.2743482497466037,3.031360711057409
Spain,43.132,-3.952,303.1,1.7,1.3,2020-02-03,12:50,A,55,6.0NRT,291.6,10.5,D,2.21,2.2855342578064244,3.0164313234341167
Spain,43.145,-3.94,304.8,1.7,1.3,2020-02-03,12:50,A,48,6.0NRT,292.2,10.9,D,2.21,2.297737849347513,3.128910275121835
Spain,43.151,-4.313,318.2,1.7,1.3,2020-02-03,12:50,A,78,6.0NRT,291,35.2,D,2.21,2.606680453774539,3.8289255913719002
Spain,43.147,-4.332,311,1.8,1.3,2020-02-03,12:50,A,71,6.0NRT,291.4,22.3,D,2.3400000000000003,2.5594494148245945,3.4054863233275925
Italy,45.595,7.944,303.4,1.5,1.2,2020-02-03,12:50,A,0,6.0NRT,291.8,8.1,D,1.7999999999999998,1.9960117669798492,3.0506898458172524
Spain,43.304,-6.635,322.6,2.3,1.5,2020-02-03,12:50,A,82,6.0NRT,289.5,67.5,D,3.4499999999999997,4.227390599677272,3.808787463106138
France,42.537,2.529,301.4,1,1,2020-02-03,12:50,A,29,6.0NRT,291,4.6,D,1.0,0.4713088403169192,3.40314695543599
Spain,40.31,-3.75,313.9,1.9,1.4,2020-02-03,12:50,A,74,6.0NRT,289.3,30.4,D,2.6599999999999997,3.053584377837394,3.4649347409438187
Algeria,35.693,5.146,309.3,1,1,2020-02-03,12:50,A,58,6.0NRT,296.2,5.6,D,1.0,0.2760569349156965,4.402377674566869
France,43.018,-0.837,319.8,1.2,1.1,2020-02-03,12:50,A,80,6.0NRT,283,23.5,D,1.32,1.488315719090945,3.6309249506516625
Spain,43.039,-1.188,307.2,1.2,1.1,2020-02-03,12:50,A,46,6.0NRT,287.6,9.8,D,1.32,1.1685943793512195,3.2838511785705142
Spain,43.298,-6.663,309.8,2.3,1.5,2020-02-03,12:50,A,69,6.0NRT,289.4,30,D,3.4499999999999997,3.8729130099949978,2.9271591416447036
Spain,43.316,-6.643,370.7,2.3,1.5,2020-02-03,12:50,A,100,6.0NRT,294.2,402,D,3.4499999999999997,6.50351040445193,9.194752452937166
Spain,43.31,-6.67,318.5,2.3,1.5,2020-02-03,12:50,A,78,6.0NRT,289.8,52,D,3.4499999999999997,4.088819437160866,3.5154912267901124
Spain,43.3,-6.638,325.5,2.3,1.5,2020-02-03,12:50,A,82,6.0NRT,289.3,75,D,3.4499999999999997,4.306267926267225,3.98504486047029
Spain,43.313,-6.645,371.8,2.3,1.5,2020-02-03,12:50,A,100,6.0NRT,294.7,414.8,D,3.4499999999999997,6.575330365166056,9.391346233974241
Spain,43.344,-4.396,304.7,1.7,1.3,2020-02-03,12:50,A,60,6.0NRT,293.7,11.5,D,2.21,2.2700142741631413,3.2194605758955968
France,44.209,0.055,304.6,1.1,1,2020-02-03,12:50,A,59,6.0NRT,291.7,6.3,D,1.1,0.6381826420533321,3.487174050264477
France,42.56,2.56,334,1,1,2020-02-03,12:50,A,89,6.0NRT,294.3,34.3,D,1.0,0.9662248131008483,5.238765664438969
France,43.441,4.902,306.1,1.1,1,2020-02-03,12:50,A,0,6.0NRT,290.4,6.4,D,1.1,0.7433748516628462,3.4948789515500693
France,42.801,0.494,304.8,1.1,1,2020-02-03,12:50,A,60,6.0NRT,283.7,8.1,D,1.1,0.7592998311253589,3.056183922752781
France,43.11,-0.061,305.8,1.1,1.1,2020-02-03,12:50,A,58,6.0NRT,291.4,7,D,1.2100000000000002,0.9704929883221368,3.4764992729257838
United Kingdom,56.1,-3.308,302.8,1,1,2020-02-03,12:55,A,54,6.0NRT,276.7,9.1,D,1.0,1.1643582997143271,1.926178896322746
Romania,43.876,23.917,301.5,1.3,1.1,2020-02-03,20:40,T,42,6.0NRT,279.1,12.2,N,1.4300000000000002,1.8354646926595786,2.3009873217864705
Germany,52.154,10.413,301.2,1.7,1.3,2019-12-13,02:05,A,38,6.0NRT,272.5,20.5,N,2.21,3.1429930432823987,1.3282950991922882
North Macedonia,41.447,21.947,309.9,1.7,1.3,2019-12-13,09:55,T,69,6.0NRT,275.2,27.8,D,2.21,3.0157341771179587,2.3228319315858674
Germany,52.167,14.627,300.7,1.2,1.1,2019-12-13,09:55,T,41,6.0NRT,271.7,11.9,D,1.32,1.8498912472294449,1.4298509360804386
Germany,52.17,14.622,309.4,1.1,1,2019-12-13,11:40,A,65,6.0NRT,273.1,16.4,D,1.1,1.475518416176369,2.031783152906415
Germany,51.488,6.707,301,1.1,1.1,2019-12-13,21:05,T,36,6.0NRT,276.6,10.3,N,1.2100000000000002,1.3960773499859513,1.6754208560161787
Germany,51.485,6.714,307.2,1.1,1.1,2019-12-13,21:05,T,31,6.0NRT,276.7,12.7,N,1.2100000000000002,1.482706081570266,1.9603726540762052
Belgium,51.178,3.811,302.6,1,1,2020-01-16,01:55,A,50,6.0NRT,278.5,9.1,N,1.0,1.0828358402968523,2.3577121786526636
Germany,52.155,10.416,301.5,1.3,1.1,2020-01-16,01:55,A,42,6.0NRT,277.2,12.5,N,1.4300000000000002,1.971181858566233,2.0031550301390615
Germany,51.487,6.712,304.9,1,1,2020-01-16,01:55,A,61,6.0NRT,277.8,10.7,N,1.0,1.1973353826129773,2.402777412702644
France,43.444,4.899,301.4,1.1,1.1,2020-01-16,01:55,A,40,6.0NRT,279.4,9.6,N,1.2100000000000002,1.2624033927674096,2.607300502036038
Belgium,51.169,3.816,300.6,1,1,2020-01-16,01:55,A,30,6.0NRT,277.7,8.7,N,1.0,1.071218513587286,2.2195584046326315
France,51.045,2.297,302.7,1.1,1,2020-01-16,01:55,A,17,6.0NRT,278.6,9.2,N,1.1,1.1673524377551834,2.3447384331002
Ukraine,49.457,22.956,300.1,1,1,2020-01-16,09:40,T,29,6.0NRT,278.1,8,D,1.0,1.2976170125042588,2.169232614327238
France,45.051,2.558,300.2,1.8,1.3,2020-01-16,11:20,T,32,6.0NRT,282.3,16.2,D,2.3400000000000003,2.706595449361849,2.177113606174677
France,45.046,2.581,302.8,1.8,1.3,2020-01-16,11:20,T,54,6.0NRT,283.4,19.8,D,2.3400000000000003,2.7368666021297225,2.389866968800602
Romania,46.325,23.25,304.5,1,1,2020-01-16,11:25,A,59,6.0NRT,278.9,9.8,D,1.0,1.2276098863095697,2.546041170797776
Romania,46.327,23.263,304.9,1,1,2020-01-16,11:25,A,60,6.0NRT,279,10,D,1.0,1.2319744930865273,2.570831461211989
Bulgaria,42.711,24.167,300.8,1,1,2020-01-16,11:25,A,42,6.0NRT,283.8,6.3,D,1.0,0.9574907924691001,2.8527161280961635
Greece,40.652,22.686,301.9,1.1,1,2020-01-16,11:25,A,50,6.0NRT,284.8,6.7,D,1.1,0.9699336144018041,3.0347999193072597
Greece,40.654,22.699,309.9,1.1,1,2020-01-16,11:25,A,69,6.0NRT,284.8,12.4,D,1.1,1.098276966200244,3.417830850710252
Greece,40.539,22.563,302.7,1.1,1.1,2020-01-16,11:25,A,53,6.0NRT,283.6,7.7,D,1.2100000000000002,1.3514346691492465,2.9043717125282527
Turkey,38.202,29.737,302.1,1.2,1.1,2020-01-16,11:25,A,50,6.0NRT,279.4,8.1,D,1.32,1.59128730633675,2.6772751462226374
Algeria,35.81,-0.25,301.4,2.2,1.4,2020-01-16,11:25,T,35,6.0NRT,287.3,15.7,D,3.08,3.0578380091502595,2.761781829258193
Germany,52.151,10.404,307.5,2.1,1.4,2020-01-16,11:30,A,65,6.0NRT,280.9,33.4,D,2.94,4.015352088489212,1.9933614612909236
Algeria,35.342,5.761,301.1,1.3,1.1,2020-01-16,13:00,A,40,6.0NRT,291,4.4,D,1.4300000000000002,0.9019685683213443,3.4770186377440027
Spain,39.648,-0.28,305.8,1,1,2020-01-16,13:00,A,62,6.0NRT,289.5,7,D,1.0,0.34342352618145,3.5990245752712613
Spain,39.204,-1.763,302.2,1.1,1.1,2020-01-16,13:00,A,51,6.0NRT,289.4,4.5,D,1.2100000000000002,0.712062713360107,3.311055676531076
Spain,38.722,-0.741,303.5,1.1,1,2020-01-16,13:00,A,53,6.0NRT,289.4,6,D,1.1,0.3873948785518493,3.500127423307546
Spain,38.346,-1.691,302.6,1.1,1.1,2020-01-16,13:00,A,53,6.0NRT,288.9,6.3,D,1.2100000000000002,0.7064009820516477,3.3525328586123444
Spain,38.252,-1.631,305.2,1.1,1.1,2020-01-16,13:00,A,61,6.0NRT,289.4,8.1,D,1.2100000000000002,0.7359648521248969,3.5136513841604486
Spain,38.333,-0.573,300.9,1.1,1,2020-01-16,13:00,A,43,6.0NRT,290.3,3.7,D,1.1,0.3154091107515866,3.4486526842779
Algeria,35.805,-0.255,309.3,1.1,1,2020-01-16,13:00,A,65,6.0NRT,290.9,9,D,1.1,0.3495634085040804,4.004413494905833
France,43.021,-0.863,305.2,1,1,2020-01-16,13:05,A,61,6.0NRT,290.6,7.4,D,1.0,0.42766990283987916,3.4880250260186214
France,51.044,2.296,307.2,1.4,1.2,2020-01-16,13:05,A,18,6.0NRT,280.7,13.8,D,1.68,2.1907739371154076,2.261943089527551
France,43.03,-0.872,303.6,1,1,2020-01-16,13:05,A,56,6.0NRT,289.2,7,D,1.0,0.43271306197936155,3.3263510128267235
Germany,52.155,10.395,307,1.1,1,2020-01-16,20:50,T,70,6.0NRT,276.2,14,N,1.1,1.3647199148389264,2.092179308552909
Albania,41.164,19.573,306.6,1.1,1,2020-01-16,20:50,T,69,6.0NRT,275.8,13.8,N,1.1,1.1393936399653941,2.5606784998680356
Spain,43.289,-4.516,303,1.2,1.1,2020-01-16,22:30,T,53,6.0NRT,281.4,11.1,N,1.32,1.0645214174466315,2.5307061756995877
Spain,43.169,-4.133,325.1,1.2,1.1,2020-01-16,22:30,T,100,6.0NRT,278.6,36.5,N,1.32,1.525355625216425,3.5006543976623137
Spain,43.167,-4.149,310,1.2,1.1,2020-01-16,22:30,T,79,6.0NRT,278.8,18.6,N,1.32,1.2415910943297357,2.7246280479001523
Germany,51.371,6.707,317.3,1.1,1,2020-02-12,01:35,A,95,6.0NRT,275.7,23.3,N,1.1,1.6696371615538113,2.9465003781603767
Germany,51.369,6.722,309.6,1.1,1,2020-02-12,01:35,A,78,6.0NRT,275,16.3,N,1.1,1.5518477253117604,2.5180669905861413
Poland,51.687,15.985,312.4,1.4,1.2,2020-02-12,01:35,A,85,6.0NRT,272.2,27.5,N,1.68,2.9329800618451944,2.22651700340261
France,41.899,9.333,314,1.2,1.1,2020-02-12,01:40,A,84,6.0NRT,284.8,18.1,N,1.32,1.6028993550270774,3.67227380729196
France,41.892,9.315,323.7,1.2,1.1,2020-02-12,01:40,A,100,6.0NRT,285.5,29.5,N,1.32,1.7681240834660024,4.224434506126462
France,41.889,9.33,324.1,1.2,1.1,2020-02-12,01:40,A,100,6.0NRT,287.9,29.9,N,1.32,1.7297751094069467,4.401580479587439
France,41.882,9.313,316.7,1.2,1.1,2020-02-12,01:40,A,92,6.0NRT,285.7,21.2,N,1.32,1.6343046196713156,3.8721048527111535
Algeria,35.809,-0.245,315.8,1.4,1.2,2020-02-12,01:40,A,92,6.0NRT,284,27.1,N,1.68,1.8765308632171382,3.91689640822726
Algeria,35.81,-0.26,309.4,1.4,1.2,2020-02-12,01:40,A,77,6.0NRT,283.5,19.6,N,1.68,1.767729384563457,3.5505043894635837
Italy,45.152,9.947,322,1.1,1,2020-02-12,01:40,A,100,6.0NRT,276.2,28.9,N,1.1,1.5823945265805268,3.517065469187702
France,41.901,9.319,311.8,1.2,1.1,2020-02-12,01:40,A,76,6.0NRT,283.3,16.2,N,1.32,1.5941942224505057,3.4657569319156494
Romania,44.889,26.182,317.5,1.1,1,2020-02-12,09:25,T,78,6.0NRT,283.6,19.1,D,1.1,1.577447998808292,3.6095477512314
